"trip.Combined"	"tripTime.mu"	"tripTime.md"	"tripTime.s"	"tripTime.n"	"Member.Type.mu"	"Member.Type.md"	"Member.Type.s"	"Member.Type.n"
"6071"	"Rosslyn Metro / Wilson Blvd & Ft Myer Dr (31015) - 25th St & Pennsylvania Ave NW (31237)"	945	840	377.771860978777	96	1.67708333333333	2	0.470045723793059	96
"6072"	"17th & Corcoran St NW (31214) - 7th & F St NW / National Portrait Gallery (31232)"	1101.98630136986	900	1026.52124635952	292	1.83561643835616	2	0.371259530943625	292
"6073"	"Massachusetts Ave & Dupont Circle NW (31200) - Metro Center / 12th & G St NW (31230)"	1264.18952618454	840	1524.50201836207	401	1.73815461346633	2	0.440188125731389	401
"6074"	"Adams Mill & Columbia Rd NW (31104) - 17th & K St NW / Farragut Square (31233)"	955.975609756098	720	1166.630468361	164	1.85975609756098	2	0.348303427445028	164
"6075"	"7th & F St NW / National Portrait Gallery (31232) - 7th & F St NW / National Portrait Gallery (31232)"	4146.74369747899	3240	4475.87728865692	952	1.29201680672269	1	0.454928990808819	952
"6076"	"Bladensburg Rd & Benning Rd NE (31617) - Minnesota Ave Metro/DOES (31703)"	880	810	228.241358318467	18	1.83333333333333	2	0.383482494423685	18
"6077"	"Metro Center / 12th & G St NW (31230) - Potomac & Pennsylvania Ave SE (31606)"	1671.66666666667	1440	1165.66473984344	36	1.86111111111111	2	0.350736187206101	36
"6078"	"14th & D St NW / Ronald Reagan Building (31231) - 16th & Harvard St NW (31103)"	1354.10526315789	1200	483.945431108873	95	1.95789473684211	2	0.201894720494355	95
"6079"	"Metro Center / 12th & G St NW (31230) - 15th & P St NW (31201)"	781.502683363148	660	615.108956379756	559	1.87119856887299	2	0.335280059896583	559
"6080"	"McPherson Square - 14th & H St NW (31216) - Metro Center / 12th & G St NW (31230)"	1751.64179104478	240	3949.42180864507	134	1.74626865671642	2	0.436778486280954	134
"6081"	"20th & E St NW (31204) - 17th & K St NW / Farragut Square (31233)"	576.242774566474	360	1267.80915174071	346	1.86127167630058	2	0.346163404752215	346
"6082"	"13th St & New York Ave NW (31227) - Lynn & 19th St North (31014)"	1479.18367346939	1380	634.92728171124	49	1.95918367346939	2	0.199914947901746	49
"6083"	"7th & F St NW / National Portrait Gallery (31232) - 5th St & K St NW (31600)"	452.846034214619	300	781.376582774324	643	1.9144634525661	2	0.279896203199742	643
"6084"	"N Rhodes & 16th St N (31018) - C & O Canal & Wisconsin Ave NW (31225)"	1192.42718446602	840	1236.47529421684	206	1.52427184466019	2	0.500627122701016	206
"6085"	"Metro Center / 12th & G St NW (31230) - 8th & H St NW (31228)"	636.139534883721	240	1416.50114894417	430	1.77441860465116	2	0.418451481707859	430
"6086"	"Clarendon Blvd & Pierce St (31016) - 37th & O St NW / Georgetown University (31236)"	1082.30769230769	840	688.523898184399	52	1.63461538461538	2	0.486235888603994	52
"6087"	"4th St & Massachusetts Ave NW (31604) - Wisconsin Ave & Macomb St NW (31302)"	2340	2340	0	2	2	2	0	2
"6088"	"Lincoln Park / 13th & East Capitol St NE  (31619) - Metro Center / 12th & G St NW (31230)"	1206.92307692308	1140	374.759863172345	78	1.85897435897436	2	0.35030076036261	78
"6089"	"7th & F St NW / National Portrait Gallery (31232) - 16th & U St NW (31229)"	1229.6265560166	1020	749.161938407516	241	1.84647302904564	2	0.361244965793578	241
"6090"	"USDA / 12th & Independence Ave SW (31217) - Clarendon Blvd & Pierce St (31016)"	3888	3360	2445.10122489847	5	1.4	1	0.547722557505166	5
"6091"	"Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613) - Wisconsin Ave & Macomb St NW (31302)"	30740	41160	22994.6689473887	3	1.66666666666667	2	0.577350269189626	3
"6092"	"19th St & Constitution Ave NW (31235) - 14th & D St NW / Ronald Reagan Building (31231)"	2585.02202643172	1500	2428.72437738056	227	1.18942731277533	1	0.39271364486268	227
"6093"	"10th St & Constitution Ave NW (31219) - N Rhodes & 16th St N (31018)"	5248.88888888889	1740	11618.10832389	27	1.59259259259259	2	0.50071174413254	27
"6094"	"Columbus Circle / Union Station (31623) - 7th & F St NW / National Portrait Gallery (31232)"	904.832214765101	540	2516.09076642915	596	1.83724832214765	2	0.369449027080361	596
"6095"	"20th & Crystal Dr (31002) - 37th & O St NW / Georgetown University (31236)"	2640	1980	887.918915216925	9	1.55555555555556	2	0.52704627669473	9
"6096"	"7th & F St NW / National Portrait Gallery (31232) - 4th & East Capitol St NE (31618)"	1122.57425742574	840	898.650924278157	303	1.73927392739274	2	0.439757007948506	303
"6097"	"17th & K St NW / Farragut Square (31233) - Massachusetts Ave & Dupont Circle NW (31200)"	1074.1504178273	480	2073.11179207754	359	1.74094707520891	2	0.438726184298256	359
"6098"	"Metro Center / 12th & G St NW (31230) - 3rd & D St SE (31605)"	1404.93506493506	1140	874.228416762647	77	1.71428571428571	2	0.454716304186724	77
"6099"	"19th & L St NW (31224) - Metro Center / 12th & G St NW (31230)"	1023.68421052632	660	1866.15228734728	114	1.85964912280702	2	0.348884264159312	114
"6100"	"7th & F St NW / National Portrait Gallery (31232) - 14th & V St NW (31101)"	1063.41296928328	960	523.805186489085	293	1.88054607508532	2	0.324876755493875	293
"6101"	"7th & F St NW / National Portrait Gallery (31232) - 4th & M St SW (31108)"	998.713968957871	720	2224.06697246383	451	1.8669623059867	2	0.339992608936664	451
"6102"	"7th & F St NW / National Portrait Gallery (31232) - 7th & Water St SW / SW Waterfront (31609)"	1386.20689655172	720	2945.38049056648	203	1.76847290640394	2	0.422851158192898	203
"6103"	"17th & K St NW / Farragut Square (31233) - 21st & I St NW (31205)"	643.298969072165	300	1427.78636597392	291	1.92096219931271	2	0.270262519785233	291
"6104"	"12th & Hayes St (31001) - Convention Center / 7th & M St NW (31223)"	1902.22222222222	1740	398.954608789288	54	1.83333333333333	2	0.376177396931639	54
"6105"	"Lynn & 19th St North (31014) - Kennedy Center (31211)"	839.024390243902	780	328.542271238274	123	1.82926829268293	2	0.37781331744509	123
"6106"	"7th & F St NW / National Portrait Gallery (31232) - USDA / 12th & Independence Ave SW (31217)"	2261.13475177305	1140	2548.44672296841	423	1.32151300236407	1	0.467610218850771	423
"6107"	"Metro Center / 12th & G St NW (31230) - Park Rd & Holmead Pl NW (31602)"	1202.66009852217	1140	365.712132821786	203	1.95073891625616	2	0.216947650328318	203
"6108"	"M St & New Jersey Ave SE (31208) - 20th St & Florida Ave NW (31110)"	2737.5	2760	683.710465036188	16	1.75	2	0.447213595499958	16
"6109"	"25th St & Pennsylvania Ave NW (31237) - Metro Center / 12th & G St NW (31230)"	1191.2	780	2168.11778146062	225	1.77777777777778	2	0.416666666666667	225
"6110"	"3rd & D St SE (31605) - Georgia Ave and Fairmont St NW (31207)"	1660	1560	273.313007374329	9	1.88888888888889	2	0.333333333333333	9
"6111"	"7th & F St NW / National Portrait Gallery (31232) - 7th & T St NW (31109)"	1144.921875	630	5136.7042911058	256	1.86328125	2	0.344223159205381	256
"6112"	"7th & F St NW / National Portrait Gallery (31232) - 3rd & H St NE (31616)"	782.696629213483	720	563.024046500437	178	1.90449438202247	2	0.294741143677244	178
"6113"	"US Dept of State / Virginia Ave & 21st St NW (31220) - 7th & F St NW / National Portrait Gallery (31232)"	1595.6043956044	960	1934.75534416066	91	1.7032967032967	2	0.459335401410572	91
"6114"	"14th & G St NW (31238) - 17th & K St NW / Farragut Square (31233)"	799.62962962963	360	1444.3696163662	162	1.77160493827161	2	0.421100176305803	162
"6115"	"Lynn & 19th St North (31014) - C & O Canal & Wisconsin Ave NW (31225)"	869.154929577465	480	1247.89339722149	710	1.69014084507042	2	0.462761359714074	710
"6116"	"7th & F St NW / National Portrait Gallery (31232) - 16th & Harvard St NW (31103)"	2456.14678899083	1380	7482.93291532742	109	1.89908256880734	2	0.302610681570806	109
"6117"	"14th & R St NW (31202) - 7th & F St NW / National Portrait Gallery (31232)"	755.465587044534	660	259.672412901942	247	1.91902834008097	2	0.273345479615258	247
"6118"	"Eckington Pl & Q St NE (31505) - USDA / 12th & Independence Ave SW (31217)"	1630	1350	559.252748194979	12	1.41666666666667	1	0.514928650544437	12
"6119"	"Metro Center / 12th & G St NW (31230) - Adams Mill & Columbia Rd NW (31104)"	1488.17518248175	1320	1044.51101631486	137	1.8978102189781	2	0.304009276484982	137
"6120"	"7th & F St NW / National Portrait Gallery (31232) - 14th & Rhode Island Ave NW (31203)"	1015.59633027523	720	1287.61259405892	327	1.75535168195719	2	0.430537310741373	327
"6121"	"7th & F St NW / National Portrait Gallery (31232) - 11th & Kenyon St NW (31102)"	1423.27868852459	1260	1101.13384186706	61	1.83606557377049	2	0.3732884438274	61
"6122"	"Convention Center / 7th & M St NW (31223) - 15th & Hayes St (31005)"	2340	2340	NA	1	2	2	NA	1
"6123"	"14th & G St NW (31238) - 7th & F St NW / National Portrait Gallery (31232)"	949.733333333333	300	2269.14275386466	450	1.77777777777778	2	0.41620241396911	450
"6124"	"McPherson Square - 14th & H St NW (31216) - 7th & F St NW / National Portrait Gallery (31232)"	968.823529411765	420	2332.12161576875	272	1.79779411764706	2	0.402385307032729	272
"6125"	"Metro Center / 12th & G St NW (31230) - C & O Canal & Wisconsin Ave NW (31225)"	1928.76923076923	1260	2239.35760977836	130	1.53076923076923	2	0.500982933662524	130
"6126"	"14th & G St NW (31238) - N Rhodes & 16th St N (31018)"	1951.57894736842	1860	446.483334986932	19	1.78947368421053	2	0.418853908291695	19
"6127"	"White House [17th & State Pl NW] (31210) - 4th & East Capitol St NE (31618)"	1277.64705882353	1260	166.715679067863	17	2	2	0	17
"6128"	"7th & F St NW / National Portrait Gallery (31232) - 19th St & Constitution Ave NW (31235)"	2222.46913580247	1500	1948.59996203941	243	1.24279835390946	1	0.429659182247792	243
"6129"	"C & O Canal & Wisconsin Ave NW (31225) - Bladensburg Rd & Benning Rd NE (31617)"	2030	1980	311.576635837798	6	1.83333333333333	2	0.408248290463863	6
"6130"	"14th & D St NW / Ronald Reagan Building (31231) - Park Rd & Holmead Pl NW (31602)"	1300.58823529412	1260	299.98946425749	68	1.92647058823529	2	0.262944093177546	68
"6131"	"Metro Center / 12th & G St NW (31230) - 19th St & Pennsylvania Ave NW (31100)"	746.808510638298	480	1158.89067594152	141	1.85815602836879	2	0.350133857743577	141
"6132"	"Massachusetts Ave & Dupont Circle NW (31200) - Lynn & 19th St North (31014)"	1204.71299093656	1020	813.530740575319	331	1.81570996978852	2	0.388307548202725	331
"6133"	"17th & K St NW / Farragut Square (31233) - 15th & P St NW (31201)"	715.540540540541	420	2237.70055422118	444	1.87162162162162	2	0.334887981785091	444
"6134"	"14th & D St NW / Ronald Reagan Building (31231) - M St & New Jersey Ave SE (31208)"	1918.46153846154	1320	3172.61766275234	39	1.64102564102564	2	0.485970514980589	39
"6135"	"13th & H St NE (31611) - 12th & Newton St NE (31501)"	1434	1410	200.148220938452	30	1.9	2	0.305128576629365	30
"6136"	"17th & K St NW / Farragut Square (31233) - 17th & Corcoran St NW (31214)"	552.017673048601	420	2155.52727665302	679	1.89837997054492	2	0.302370716339569	679
"6137"	"4th & M St SW (31108) - 7th & F St NW / National Portrait Gallery (31232)"	947.387387387387	780	1185.19459414268	333	1.81981981981982	2	0.384915845869162	333
"6138"	"8th & H St NW (31228) - Lynn & 19th St North (31014)"	2100	1920	1183.92942732618	82	1.84146341463415	2	0.367491066327022	82
"6139"	"4th St & Massachusetts Ave NW (31604) - 17th & K St NW / Farragut Square (31233)"	929.0625	720	1030.95967638444	128	1.921875	2	0.269422684043429	128
"6140"	"Metro Center / 12th & G St NW (31230) - 14th & D St SE (31607)"	1384.44444444444	1380	232.930054429243	27	1.74074074074074	2	0.446576084704722	27
"6141"	"Eckington Pl & Q St NE (31505) - Metro Center / 12th & G St NW (31230)"	703.333333333333	570	270.470489544212	36	2	2	0	36
"6142"	"17th & K St NW / Farragut Square (31233) - 20th St & Florida Ave NW (31110)"	708.593155893536	600	335.061686628163	263	1.86311787072243	2	0.344378205827378	263
"6143"	"21st & M St NW (31212) - 17th & K St NW / Farragut Square (31233)"	772.5	420	1253.85986581707	104	1.84615384615385	2	0.362548443880016	104
"6144"	"37th & O St NW / Georgetown University (31236) - Lynn & 19th St North (31014)"	928.690228690229	480	7459.45039234964	481	1.8024948024948	2	0.398531173595111	481
"6145"	"Clarendon Blvd & Pierce St (31016) - Lynn & 19th St North (31014)"	1835.74468085106	300	4342.98093476177	188	1.69148936170213	2	0.463111904673004	188
"6146"	"4th & East Capitol St NE (31618) - 7th & F St NW / National Portrait Gallery (31232)"	1031.26353790614	780	1175.3680548467	277	1.74368231046931	2	0.437389505895039	277
"6147"	"4th & D St NW / Judiciary Square (31621) - 4th & M St SW (31108)"	730.4	660	213.702495906708	75	1.96	2	0.197278784766429	75
"6148"	"14th & D St NW / Ronald Reagan Building (31231) - 21st & M St NW (31212)"	1112.38938053097	900	663.498942749027	113	1.68141592920354	2	0.468002722932855	113
"6149"	"N Rhodes & 16th St N (31018) - Lynn & 19th St North (31014)"	1428.29268292683	360	3493.8471845819	205	1.81951219512195	2	0.385534714107462	205
"6150"	"7th & F St NW / National Portrait Gallery (31232) - 15th & P St NW (31201)"	1242.87449392713	900	1528.22711998606	494	1.76518218623482	2	0.424314585360165	494
"6151"	"4th & D St NW / Judiciary Square (31621) - Convention Center / 7th & M St NW (31223)"	685.882352941176	540	418.498155171983	51	1.82352941176471	2	0.385013368751849	51
"6152"	"17th & K St NW / Farragut Square (31233) - 19th St & Constitution Ave NW (31235)"	1165.75916230366	660	1113.58989172634	191	1.56020942408377	2	0.497666087711517	191
"6153"	"Metro Center / 12th & G St NW (31230) - 7th & T St NW (31109)"	851.797752808989	660	1109.70557687143	178	1.92134831460674	2	0.26995371443082	178
"6154"	"14th & D St NW / Ronald Reagan Building (31231) - 4th St & Massachusetts Ave NW (31604)"	1177.82608695652	780	1214.11644361348	92	1.75	2	0.435385391992473	92
"6155"	"Metro Center / 12th & G St NW (31230) - 18th & M St NW (31221)"	824.732142857143	660	536.061805922954	224	1.83928571428571	2	0.368089758710629	224
"6156"	"16th & U St NW (31229) - Lincoln Park / 13th & East Capitol St NE  (31619)"	1676.47058823529	1620	470.756587533178	17	1.88235294117647	2	0.332105582077536	17
"6157"	"17th & K St NW / Farragut Square (31233) - Georgia Ave and Fairmont St NW (31207)"	1117.14285714286	1080	116.152608973835	21	2	2	0	21
"6158"	"Lynn & 19th St North (31014) - 4th & M St SW (31108)"	4155.65217391304	1620	10404.5356482323	23	1.91304347826087	2	0.28810406552003	23
"6159"	"7th & F St NW / National Portrait Gallery (31232) - Park Rd & Holmead Pl NW (31602)"	1563.79746835443	1320	981.9764264201	79	1.83544303797468	2	0.373149442354017	79
"6160"	"17th & K St NW / Farragut Square (31233) - Eastern Market / 7th & North Carolina Ave SE (31610)"	1740	1500	1122.32840676496	58	1.89655172413793	2	0.307203297018	58
"6161"	"14th & D St NW / Ronald Reagan Building (31231) - Lincoln Park / 13th & East Capitol St NE  (31619)"	1332.65060240964	1200	851.013775962777	166	1.96385542168675	2	0.187214550880364	166
"6162"	"7th & F St NW / National Portrait Gallery (31232) - 17th & Corcoran St NW (31214)"	1302.69938650307	1020	1495.93996644238	326	1.79141104294479	2	0.406924490898573	326
"6163"	"North Capitol St & F St NW (31624) - 7th & F St NW / National Portrait Gallery (31232)"	637.511961722488	420	1190.74608035963	627	1.82615629984051	2	0.379277597938644	627
"6164"	"17th & K St NW / Farragut Square (31233) - 13th St & New York Ave NW (31227)"	638.857142857143	360	939.737396098705	105	1.82857142857143	2	0.378690630207025	105
"6165"	"14th & D St NW / Ronald Reagan Building (31231) - 14th & V St NW (31101)"	861.513944223108	780	304.188262108815	251	1.91235059760956	2	0.283349347254659	251
"6166"	"19th & East Capitol St SE (31601) - 20th St & Florida Ave NW (31110)"	2370	2460	288.37475617675	6	2	2	0	6
"6167"	"Metro Center / 12th & G St NW (31230) - 16th & Harvard St NW (31103)"	1200	1140	236.85438564654	49	1.85714285714286	2	0.353553390593274	49
"6168"	"13th St & New York Ave NW (31227) - 7th & F St NW / National Portrait Gallery (31232)"	1024.32786885246	360	2743.27688176807	305	1.78032786885246	2	0.414704901473685	305
"6169"	"4th & D St NW / Judiciary Square (31621) - 4th & East Capitol St NE (31618)"	1003.92857142857	840	667.885887290305	56	1.66071428571429	2	0.477751769485737	56
"6170"	"7th & F St NW / National Portrait Gallery (31232) - New York Ave & 15th St NW (31222)"	1784.66453674121	480	3063.82406739517	313	1.61022364217252	2	0.488480389421635	313
"6171"	"14th & D St NW / Ronald Reagan Building (31231) - 14th & D St NW / Ronald Reagan Building (31231)"	4611.00936524454	4080	4364.59122762799	961	1.17793964620187	1	0.382661077874784	961
"6172"	"14th & D St NW / Ronald Reagan Building (31231) - 3rd & H St NE (31616)"	1166.81818181818	1080	672.735464248569	132	1.9469696969697	2	0.224947625435834	132
"6173"	"Metro Center / 12th & G St NW (31230) - Convention Center / 7th & M St NW (31223)"	908.086956521739	480	2434.43900468151	230	1.87826086956522	2	0.327697434390004	230
"6174"	"Metro Center / 12th & G St NW (31230) - Lincoln Park / 13th & East Capitol St NE  (31619)"	1216.5	1080	593.660816086898	80	1.85	2	0.359324260314598	80
"6175"	"14th & Rhode Island Ave NW (31203) - 14th & D St NW / Ronald Reagan Building (31231)"	976.451612903226	540	1493.05646616581	186	1.78494623655914	2	0.411968573075637	186
"6176"	"7th & F St NW / National Portrait Gallery (31232) - 19th & East Capitol St SE (31601)"	1218	1140	221.801402315147	30	2	2	0	30
"6177"	"17th & K St NW / Farragut Square (31233) - 5th & F St NW (31620)"	1199.45454545455	780	1872.89984467674	110	1.81818181818182	2	0.387459809855867	110
"6178"	"7th & F St NW / National Portrait Gallery (31232) - Convention Center / 7th & M St NW (31223)"	692.571428571429	480	1047.8825698447	280	1.78928571428571	2	0.408546058887444	280
"6179"	"Metro Center / 12th & G St NW (31230) - New York Ave & 15th St NW (31222)"	1230	300	2643.42501643048	264	1.75378787878788	2	0.431621807247156	264
"6180"	"North Capitol St & F St NW (31624) - 4th & D St NW / Judiciary Square (31621)"	1153.84615384615	360	1746.44305616195	52	1.69230769230769	2	0.46604138242837	52
"6181"	"4th & D St NW / Judiciary Square (31621) - Columbus Circle / Union Station (31623)"	552.295081967213	420	398.513325855866	122	1.76229508196721	2	0.427432826649904	122
"6182"	"Lynn & 19th St North (31014) - 16th & U St NW (31229)"	1280.68965517241	1200	312.818370302508	87	1.89655172413793	2	0.306308962377922	87
"6183"	"Kennedy Center (31211) - N Rhodes & 16th St N (31018)"	1194.14634146341	1200	259.393288364947	41	1.95121951219512	2	0.218084789955091	41
"6184"	"18th & M St NW (31221) - 14th & D St NW / Ronald Reagan Building (31231)"	1362.20338983051	660	2008.44845317181	118	1.78813559322034	2	0.410371832959326	118
"6185"	"13th St & New York Ave NW (31227) - 14th & D St NW / Ronald Reagan Building (31231)"	1441.36363636364	300	3767.01488976833	132	1.71969696969697	2	0.450858281408262	132
"6186"	"Lynn & 19th St North (31014) - N Rhodes & 16th St N (31018)"	1077.34513274336	540	1438.15483078834	113	1.68141592920354	2	0.468002722932855	113
"6187"	"14th & D St NW / Ronald Reagan Building (31231) - 8th & H St NW (31228)"	1455.33333333333	540	2761.67635917918	180	1.62222222222222	2	0.486184041704828	180
"6188"	"14th & D St NW / Ronald Reagan Building (31231) - 7th & T St NW (31109)"	1382.5	930	2040.89936370365	48	1.91666666666667	2	0.279310193865464	48
"6189"	"14th & D St NW / Ronald Reagan Building (31231) - 18th & M St NW (31221)"	1060.85106382979	780	1073.51191979656	141	1.70921985815603	2	0.455741265760653	141
